"CATCHID","SINUOSITY.x","STRM_DENS.x","ELEVCM_MEA.x","SLP_PERC.x","MEAN_RCHRG.x","MEAN_IEOF.x","RF30_MEAN.x","NHDAREAWTMAP.x","NHDAREAWTMAT.x","NHDMAXELEVSMO.x","NHDMINELEVSMO.x","NHDSLOPE.x","L_POPDENS","SO.x","OrgMatter_WA.x","CaCO3_WA.x","SurfText_Maj.x","NLCD_CN.x","DENS_RD_XING.x","DENS_FishBarrier.x","DENS_L_TRI.x","StorageRatio.x","BFI_MEAN.y","SINUOSITY.y","STRM_DENS.y","ELEVCM_MEA.y","SLP_PERC.y","MEAN_RCHRG.y","MEAN_IEOF.y","SATOF_MEAN.y","NHDAREAWTMAP.y","NHDAREAWTMAT.y","NHDMAXELEVSMO.y","NHDSLOPE.y","N_POPDENSC","Silt_WA.y","OrgMatter_WA.y","KfactWS_WA.y","EC_WA.y","Dep2WatTbl_WA.y","CaCO3_WA.y","SurfText_Maj.y","NLCD_CN.y","DENS_RD_XING.y","DENS_DamCount.y","DENS_L_TRI.y","DENS_L_NPDES.y","DENS_L_CERC.y","StorageRatio.y","NHDCUMDRAINAG.x","PCT_ADRAIN.x","PCT_ADRAIN.y","Dom_SGEOL.x","Dom_SGEOL.y","sedrisk.x","PCT_IRRIG.x","PCT_IRRIG.y","basf_PC.x","frccMN.x","is_PC.x","prcp_PC.x","runo_PC.x","snwe_PC.x","fireMN.x","TotalUse","tave_PC.x","tmax_PC.x","tmin_PC.x","Pct2006NatLC.x","Pct2006AgrLC.x","ARAPct2006NatLC.x","Pct2006NatLC.y","Pct2006UrbLC.y","Pct2006AgrLC.y","ARAPct2006NatLC.y","ARAPct2006AgrLC.y","L_ROADDENS","N_ROADDENS","Ksat_WA","WQRegion","PSARegion","LgFldFlow_p.x","SmFldDur_p.x","SmFldDate_p.x","SmFldFreq.x","HiFall_p.x","CRAM_Overall_Score.x","CSCI.x","N_SUMMER","pH_SUMMER.x","SpecCond_SUMMER.x","TEMP_SUMMER.x","TURB_SUMMER.x","PHAB.MMI.Score","pH_departure"
1669225,1.56513,0.000305702,51.67,5.38,94.2,2.53,675.12,768.70625,142.47756,40.8,12.95,0.00514,66.4736,1,1.381998389,0.463435529,"fine sandy loam",83.64854834,0.338715473,0.225810316,0.056452579,0,23.03579151,1.32482528,0.000514667,89.05479451,7.537112377,93.84960874,2.889803337,2,824.300352,142.2623991,498.73,0.04024009,53.241,28.78747272,1.426339021,0.308769143,1.03944104,146.1428513,0.421222367,"fine sandy loam",83.24461345,0.4263501,0,0.04263501,0,0,0,23.454,1.02e-06,7.7e-07,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",2.622847644,0.429216409,0.354507034,36.55133627,1.173306773,0.669179941,46.00628656,23.19484441,0,0.954764998,1.068705809,0.008917068,0.011006602,0.006713473,0.703055879,0.056846494,0.632306726,0.755265672,0.201686822,0.043047506,0.765646926,0.008139209,54361.49,62246.98,7.032902256,"San Francisco Bay","Coastal Chaparral",NA,NA,NA,NA,NA,63.2504448585516,0.347387063,0.220112498942594,7.69699246568641,108.116671847127,17.5024876007815,2.72299424799831,0.680205305405188,0
1669257,1.13104,0.000528063,42.98,7.4,96.1,1.83,597.01,675.8,142.0729,72.12,9.88,0.0127,186.3412,1,2.008909712,0.398169192,"fine sandy loam",83.71661822,0.538974243,0,0,0,23.62,1.13104,0.000528063,42.98,7.4,96.1,1.83,1.84,675.8,142.0729,72.12,0.0127,186.341,29.20736154,2.008909712,0.330747316,1.120370844,115.7694669,0.398169192,"fine sandy loam",83.71661822,0.538974243,0,0,0,0,0,9.278,1.95e-06,1.95e-06,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",2.499756438,0.385723924,0.385723924,34.13797748,1.001605136,1.109725472,45.81746388,20.09609219,0,0.966892007,0.525765811,0.00888409,0.010828965,0.006832991,0.825387597,0,0.894645941,0.825387597,0.174612404,0,0.894645941,0,25547.57,25547.57,7.306289123,"San Francisco Bay","Coastal Chaparral",NA,NA,NA,NA,NA,70.6303948009731,0.765322463327546,0.178296476211926,7.60474533728527,113.168731771606,16.4925525772505,2.22212595725207,0.757452577455514,0
1670229,1.16376,0.001094004,212.8,12.33,88.9,8.83,787.45,930.1061,141.0406,545.43,1.94,0.04884,94.2945,1,1.74734073,1.954736014,"clay loam",83.02758864,0.688507871,1.377015741,0,0,23.01,1.16376,0.001094004,212.8,12.33,88.9,8.83,1.52,930.1061,141.0406,545.43,0.04884,94.295,33.86908211,1.74734073,0.298507029,1.347107026,152.8510737,1.954736014,"clay loam",83.02758864,0.688507871,0,0,0,0,0,10.17,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",7.041434837,0.207423717,0.207423717,40.54379303,1.2032,0.17980112,46.19083902,26.98616745,0,0.980820914,0.872482779,0.008953963,0.011087787,0.0067028,0.787779645,0.018569281,0.675989288,0.787779645,0.193651074,0.018569281,0.675989288,0.008628384,24648.02,24648.02,4.355808515,"San Francisco Bay","Coastal Chaparral",NA,NA,NA,NA,NA,63.5614508148477,0.823812053047677,0.51225,7.825,526.5,17.82,2.5,0.681402684772456,0
1670539,1,0.000507989,372.91,6.44,118.8,3,1353,1113.86,144.2,358.6,353.39,0.01258,13.3024,1,1.58,0,"clay loam",79.35784851,0,0,0,0,26.96,1,0.000507989,372.91,6.44,118.8,3,2,1113.86,144.2,358.6,0.01258,13.302,35.7,1.58,0.32,0.4,201,0,"clay loam",79.35784851,0,0,0,0,0,0,0.815,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",3.533993486,0,0,50.15796499,1.471428571,0.747262184,45.61722118,28.36483034,0,0.950919936,0,0.009125845,0.011175201,0.006956775,0.950603733,0,0.986798679,0.950603733,0.049396268,0,0.986798679,0,232.51,232.51,8.9139,"San Francisco Bay","Coastal Chaparral",NA,NA,NA,NA,NA,76.7136314873698,0.911774966185709,0.110839030613927,7.78162125395184,290.450756696724,16.894957008268,1.56616885765082,0.772657251040527,0
2664025,1.06911,0.000546297,511.9,37.26,163.6,6,1213.8,1282.25,125.9,531.15,249.23,0.11205,3.4238,1,1.407954382,0,"loam",79.9247753,0,0,0,0,34.01,1.06911,0.000546297,511.9,37.26,163.6,6,5,1282.25,125.9,531.15,0.11205,3.424,31.4637491,1.407954382,0.32,0.619885956,201,0,"loam",79.9247753,0,0,0,0,0,0,4.606,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",45.20483286,0,0,62.58572823,1.790393013,0,34.1833676,8.180402567,0,1.30196631,0,0.009100162,0.008830984,0.009374965,0.981828839,0,1.000000001,0.981828839,0.018171161,0,1.000000001,0,3749.23,3749.23,10.63749027,"North Coast","North Coast",NA,NA,NA,NA,NA,87.9115606505497,1.03339209781841,0.0403483105210117,7.91457463362653,201.965390639929,17.4886312826852,0.671498730127448,1.02678844099583,0
2664049,1.05422,0.000649443,538.01,50.13,165.1,6.13,1199.3,1261.915,127.3596,541.66,263.6,0.1726,1.5599,1,1.16,0,"gravelly loam",59.44722525,0,0,0,0,34.99,1.05422,0.000649443,538.01,50.13,165.1,6.13,4.87,1261.915,127.3596,541.66,0.1726,1.56,30.1,1.16,0.32,0,201,0,"gravelly loam",59.44722525,0,0,0,0,0,0,2.48,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",37.41053034,0,0,62.82384649,2.120481928,0,34.10408796,9.940628081,0,1.301407408,0,0.009093468,0.008829598,0.009363721,0.96590497,0,1,0.96590497,0.034095031,0,1,0,2630.91,2630.91,21.1621,"North Coast","North Coast",NA,NA,NA,NA,NA,87.0061278981728,1.03145934085701,0.0338099362957621,7.96761455630595,250.161192633597,15.9801260367657,0.598954462050376,1.04278002632422,0
2664097,1.02947,0.000928895,512.03,58.73,165,7,1222.48,1248.97,128.2,527.16,255.17,0.17525,0.8141,1,2.11,0,"loam",59.43870967,0,0,0,0,35,1.02947,0.000928895,512.03,58.73,165,7,4,1248.97,128.2,527.16,0.17525,0.814,34.5,2.11,0.32,0,201,0,"loam",59.43870967,0,0,0,0,0,0,1.67,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",47.77201353,0,0,63.46821615,1.958083832,0,33.84926745,11.48099902,0,1.309014595,0,0.009095343,0.008867558,0.009329973,1,0,1,1,0,0,1,0,0,0,9.9215,"North Coast","North Coast",NA,NA,NA,NA,NA,88.6070949664906,1.03663429082208,0.0522934242614844,7.93597935607966,250.699664256602,15.5918188463112,0.568248271186103,0.991642583928951,0
2664099,1.35819,0.000551746,516.68,49.39,165,7,1203.52,1248.396,128.2,463.22,255.17,0.09495,1.539,1,1.612531952,0,"gravelly loam",59.4642614,0,0,0,0,35,1.35819,0.000551746,516.68,49.39,165,7,4,1248.396,128.2,463.22,0.09495,1.539,32.19593746,1.612531952,0.32,0,201,0,"gravelly loam",59.4642614,0,0,0,0,0,0,3.971,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",36.95833064,0,0,62.91117892,1.989974937,0,34.14238868,10.80885923,0,1.298783256,0,0.009091719,0.008849503,0.009339552,0.94894486,0,0.911111111,0.94894486,0.05105514,0,0.911111111,0,7917.44,7917.44,15.80764668,"North Coast","North Coast",NA,NA,NA,NA,NA,84.989433095188,1.02112232095585,0.0321893413301123,7.96302899674882,307.041706308925,16.272148409463,0.521242650227272,0.968832599446679,0
2664135,1.12398,0.000709041,412.3,48.45,165,7,1198.29,1239.16895,128.2,255.17,205.65,0.02352,1.0076,2,1.71120041,0,"loam",60.43303031,2.360974832,0,0,0,35,1.186646654,0.000679171,479.8250669,50.88020175,165,7,3.996555678,1245.329386,128.2,527.16,0.090549427,1.215,32.80082328,1.743132299,0.32,0,201,0,"loam",59.79297408,0.813195763,0,0,0,0,0,8.609,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",35.86925555,0,0,62.6985178,1.673539519,0,34.38418595,11.05775268,0,1.290126075,0,0.009091646,0.008889298,0.009296749,0.996969696,0,0.987234043,0.975401834,0.024598166,0,0.963089154,0,3748.32,11665.76,14.64018071,"North Coast","North Coast",NA,NA,NA,NA,NA,88.3233277702046,1.02713314149728,0.0395811865304288,7.94628134188531,242.124114129881,17.3623687212944,0.531722019510778,0.907047547876578,0
2664151,1.08991,0.001262839,440.89,50.92,165,7,1187.5,1242.463,129.6845,501.76,217.15,0.1799,1.3147,1,2.11,0,"loam",59.55331412,0.800384313,0,0,0,35,1.08991,0.001262839,440.89,50.92,165,7,4,1242.463,129.6845,501.76,0.1799,1.315,34.5,2.11,0.32,0,201,0,"loam",59.55331412,0.800384313,0,0,0,0,0,1.253,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",33.19179805,0,0,63.17537461,2.264,0,34.16959897,11.63946428,0,1.299622771,0,0.009094433,0.008920237,0.009271373,1,0,0.999999999,1,0,0,0.999999999,0,31.48,31.48,9.9215,"North Coast","North Coast",NA,NA,NA,NA,NA,88.531315152939,1.02738478076189,0.0448475688845593,7.93022863119396,235.344120494847,15.7079650578016,0.557847269469385,0.952141671838383,0
2664199,1.0807,0.000855272,473.83,50.45,165.4,7,1187,1238.45,130.6,478.77,255.26,0.12815,1.2564,1,2.11,0,"loam",59.71786971,0,0,0,0,35,1.0807,0.000855272,473.83,50.45,165.4,7,4,1238.45,130.6,478.77,0.12815,1.256,34.5,2.11,0.32,0,201,0,"loam",59.71786971,0,0,0,0,0,0,2.039,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",34.31773164,0,0,63.31541779,1.903381643,0,34.21922196,12.09621355,0,1.302827216,0,0.009095664,0.008974477,0.00921701,1.000000001,0,1,1.000000001,0,0,1,0,0,0,9.9215,"North Coast","North Coast",NA,NA,NA,NA,NA,89.3498482153272,1.03182524637036,0.0382054062007277,7.9331850582427,233.17565593486,15.6915202241103,0.549321227843856,0.993852889135025,0
2664209,1.73274,0.001363682,431.07,53.7,164.3,7,1187,1209.007,130.7245,440.67,255.26,0.09165,1.3592,1,2.096311269,0,"loam",59.86953884,0,0,0,0,34.51,1.73274,0.001363682,431.07,53.7,164.3,7,4,1209.007,130.7245,440.67,0.09165,1.359,34.44524508,2.096311269,0.32,0.024888602,201,0,"loam",59.86953884,0,0,0,0,0,0,1.483,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",26.59640298,0,0,62.79263042,1.837837838,0,34.54703112,11.96383466,0,1.293688574,0,0.009094163,0.008968308,0.009219001,1.000000001,0,1,1.000000001,0,0,1,0,918.93,918.93,9.778696667,"North Coast","North Coast",NA,NA,NA,NA,NA,88.8532667310967,1.0138830358041,0.0447127660878407,7.93381640551416,271.201209547148,15.8964836328173,0.485345238186125,0.903800616814624,0
2664253,1.09578,0.000860109,490.22,32.61,168.9,7,1159.42,1226.395,131.0298,480.44,330.51,0.10678,2.8049,1,1.709878806,0,"loam",80.46060607,0,0,0,0,35,1.09578,0.000860109,490.22,32.61,168.9,7,4,1226.395,131.0298,480.44,0.10678,2.805,32.84719872,1.709878806,0.32,0.576884958,201,0,"loam",80.46060607,0,0,0,0,0,0,1.633,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",50.05241071,0,0,63.29156822,1.408536585,0,34.38710089,12.49844525,0,1.302721567,0,0.009096204,0.009034388,0.009154707,0.981818182,0,0.967302453,0.981818182,0.018181818,0,0.967302453,0,855.06,855.06,7.591622032,"North Coast","North Coast",NA,NA,NA,NA,NA,87.1303319799498,1.03216200229145,0.0347584469398161,7.90235635501669,215.218335834819,17.2585646967251,0.743136616534365,1.0216748670162,0
2664321,1.05937,0.000661167,480.41,29.63,174.2,6.09,1160.14,1165.493,132.9277,464.12,297.27,0.08965,1.3178,1,1.460511436,0,"loam",79.38732396,0,0,0,0,35.09,1.05937,0.000661167,480.41,29.63,174.2,6.09,4.91,1165.493,132.9277,464.12,0.08965,1.318,31.7528129,1.460511436,0.32,0.751278591,201,0,"loam",79.38732396,0,0,0,0,0,0,2.815,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",31.68544835,0,0,64.43486449,1.842857143,0,34.1108892,13.25449232,0,1.30530366,0,0.009098274,0.009259564,0.00892302,1,0,1,1,0,0,1,0,3703.84,3703.84,8.406666701,"North Coast","North Coast",NA,NA,NA,NA,NA,87.3921697655604,1.03267295116491,0.0331229639200801,7.94754632607063,274.11514695658,17.228460437672,0.829708717408519,0.987115508583357,0
2664355,1.1617,0.000598905,496.82,37.35,173.8,6,1164.47,1213.876,134.6907,599.46,246.47,0.09378,1.9463,1,1.31853025,0,"gravelly loam",59.90657687,0.318403452,0,0,0,35,1.1617,0.000598905,496.82,37.35,173.8,6,5,1213.876,134.6907,599.46,0.09378,1.946,30.97191637,1.31853025,0.32,0.396325624,201,0,"gravelly loam",59.90657687,0.318403452,0,0,0,0,0,6.285,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",42.85487837,0,0,64.0496554,1.816586922,0,34.42806994,13.43626514,0,1.306630233,0,0.00909754,0.009276321,0.008902866,0.963175241,0,0.925,0.96317524,0.03682476,0,0.925,0,7498.12,7498.12,14.43316465,"North Coast","North Coast",NA,NA,NA,NA,NA,85.3854183604028,1.0307331134782,0.0309756456128362,7.95460760651825,269.646034272672,16.3671050330391,0.594686147358469,0.973726847380926,0
2664389,1.11956,0.000927603,440.19,50.92,172.9,6.52,1112.56,1133.438,134.6204,519.81,221.57,0.08372,1.8282,1,1.237189723,0,"gravelly loam",59.69013096,0,0.259986061,0,0,34.98,1.11956,0.000927603,440.19,50.92,172.9,6.52,4.48,1133.438,134.6204,519.81,0.08372,1.828,30.4575103,1.237189723,0.32,0,201,0,"gravelly loam",59.69013096,0,0,0,0,0,0,3.84,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",32.24535455,0,0,62.92436196,1.414507772,0,34.91540242,13.47765904,0,1.298775098,0,0.009097543,0.009140336,0.009044843,1.000000001,0,0.999999999,1.000000001,0,0,0.999999999,0,151.5,151.5,20.24877495,"North Coast","North Coast",NA,NA,NA,NA,NA,87.9266362586332,1.02855290864274,0.0307385555006783,7.97860818236214,250.472648590456,16.3987001793048,0.555485503199651,1.0002493301621,0
2664433,1.28011,0.000656874,463.22,43.43,173.1,6.82,1077.31,1154.361,136.4725,586.94,229.18,0.08337,1.1945,1,1.696254699,0,"loam",60.0810214,0.61269382,0,0,0,35.01,1.28011,0.000656874,463.22,43.43,173.1,6.82,4.18,1154.361,136.4725,586.94,0.08337,1.195,32.58370597,1.696254699,0.32,0,201,0,"loam",60.0810214,0.61269382,0,0,0,0,0,6.532,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",30.60853943,0,0,62.63070288,1.628834356,0,35.12624348,13.50589361,0,1.296466847,0,0.009100075,0.009153007,0.009036258,0.999861974,0,1,0.999861974,0.000138026,0,1,0,13755.41,13755.41,14.81702151,"North Coast","North Coast",NA,NA,NA,NA,NA,89.0759691445264,1.02373256486925,0.0358827472177983,7.94674770753643,213.574003729703,17.0092797533117,0.556293769332542,0.906241446195308,0
2664469,1.12694,0.00072498,459.51,39.13,177,6.89,1063.42,1153.55,136.5,414.37,229.18,0.05858,1.1193,1,1.862925618,0,"loam",59.710369,0.229162436,0,0,0,35.79,1.12694,0.00072498,459.51,39.13,177,6.89,4.06,1153.55,136.5,414.37,0.05858,1.119,33.3556555,1.862925618,0.32,0,201,0,"loam",59.710369,0.229162436,0,0,0,0,0,4.361,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",16.8461234,0,0,62.53947055,2.036866359,0,35.21155439,12.69545607,0,1.296296754,0,0.009106189,0.009208646,0.008989791,0.998556999,0,1,0.998556999,0.001443001,0,1,0,4876.91,4876.91,12.8449361,"North Coast","North Coast",NA,NA,NA,NA,NA,88.9997796779498,1.02952197845488,0.0344291694386117,7.94140544544693,198.454827800416,16.2243240334834,0.594778998651445,0.933537120730574,0
2664511,1.33993,0.00091541,490.24,42.71,179.5,6.42,1162.92,1149.355,138.1047,611.81,274.24,0.08598,1.2957,1,1.993584243,0,"loam",59.41986977,0.466541823,0,0,0,36.3,1.33993,0.00091541,490.24,42.71,179.5,6.42,4,1149.355,138.1047,611.81,0.08598,1.296,33.96081123,1.993584243,0.32,0,201,0,"loam",59.41986977,0.466541823,0,0,0,0,0,4.289,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",29.62992648,0,0,62.8482215,1.710588235,0,35.15542152,11.66949789,0,1.300748056,0,0.009111736,0.009319611,0.008884296,0.998109641,0,1,0.998109641,0.001890359,0,1,0,4379.54,4379.54,11.29895574,"North Coast","North Coast",NA,NA,NA,NA,NA,89.1056188560292,1.01968724154594,0.0354812895315628,7.93747248810034,226.710811930277,16.0123874544728,0.571464411878265,0.925812612640296,0
2664537,1.02751,0.001324142,570.59,44.27,183,5.23,1217.78,1145.717,140.0949,568.73,360.62,0.14971,0.5527,1,2.109900116,0,"loam",60.22840034,0,0,0,0,37,1.02751,0.001324142,570.59,44.27,183,5.23,4,1145.717,140.0949,568.73,0.14971,0.553,34.49953738,2.109900116,0.32,0,201,0,"loam",60.22840034,0,0,0,0,0,0,1.05,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",44.28347903,0,0,63.32457757,2.148148148,0,35.06351307,10.58471251,0,1.308266121,0,0.009114997,0.009449129,0.008754661,0.994011976,0,1.000000001,0.994011976,0.005988024,0,1.000000001,0,1110.89,1110.89,9.922681844,"North Coast","North Coast",NA,NA,NA,NA,NA,88.4874047078223,1.02786489162579,0.0415287241074231,7.91939463823141,216.903730663129,15.8118776027275,0.625257302079483,0.979664841012812,0
2664549,1.14573,0.000563889,615.43,44.67,183.3,3.04,1233.06,1217.723,139.6217,575.37,360.62,0.11138,0.8773,1,2.045017211,0,"loam",59.71789474,0.292610737,0.292610737,0,0,36.98,1.14573,0.000563889,615.43,44.67,183.3,3.04,4,1217.723,139.6217,575.37,0.11138,0.877,34.19902708,2.045017211,0.32,0,201,0,"loam",59.71789474,0.292610737,0,0,0,0,0,3.419,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",33.72672274,0,0,63.5682165,2.213017751,0,35.06239763,9.567673683,0,1.309888895,0,0.009118118,0.009546441,0.008658378,0.911052633,0,0.956155143,0.911052633,0.088947368,0,0.956155143,0,9040.46,9040.46,10.69039004,"North Coast","North Coast",NA,NA,NA,NA,NA,84.7022138964339,1.03494047852592,0.0484646944527606,7.91724295931034,241.569539562683,15.7711643601335,0.693434527265966,0.933618840352193,0
2664603,1.2006,0.000853304,585.47,41.17,182.2,4.44,1207.61,1195.566,140.0974,716.82,312.47,0.12066,1.5328,1,1.840872788,0,"loam",59.48611429,0,0,0,0,36.78,1.2006,0.000853304,585.47,41.17,182.2,4.44,3.87,1195.566,140.0974,716.82,0.12066,1.533,33.25351607,1.840872788,0.32,0,201,0,"loam",59.48611429,0,0,0,0,0,0,3.928,0,0,"PCT_SGEOL_21.x","PCT_SGEOL_21.y",31.07472436,0,0,63.4018375,1.98989899,0,35.22923453,8.267096859,0,1.312700057,0,0.009125146,0.00961654,0.008598461,0.993803076,0,0.988888888,0.993803076,0.006196924,0,0.988888888,0,1651.87,1651.87,13.10586983,"North Coast","North Coast",NA,NA,NA,NA,NA,87.6267519195109,1.03281956418763,0.033040955802196,7.93471358277002,218.149440757525,16.4145530821403,0.644644193575562,0.983709161528179,0
2664629,1.13986,0.001487828,784.27,41.1,180.8,2,1237,1252.213,140.9711,795.25,472.69,0.18285,2.1374,1,1.16,0,"gravelly loam",59.12613982,0,0,0,0,36.15,1.13986,0.001487828,784.27,41.1,180.8,2,3.03,1252.213,140.9711,795.25,0.18285,2.137,30.1,1.16,0.32,0,201,0,"gravelly loam",59.12613982,0,0,0,0,0,0,1.185,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",36.45004709,0,0,63.60757243,2.198347107,0,35.35958634,7.236267862,0,1.305482285,0,0.009128098,0.009727231,0.008487741,1.000000001,0,1,1.000000001,0,0,1,0,409.16,409.16,21.1621,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,85.0836967695834,1.01425612690525,0.027389450917258,7.99534782572314,323.775162778722,16.1884923336744,0.77521072157074,1.02846411752578,0
2664657,1.11081,0.000742111,754.68,46.1,179,2,1237,1251.114,141.0072,804.45,472.69,0.13508,0.4976,1,1.16408811,0,"gravelly loam",59.7031716,0,0,0,0,35.79,1.11081,0.000742111,754.68,46.1,179,2,3,1251.114,141.0072,804.45,0.13508,0.498,30.11893441,1.16408811,0.32,0,201,0,"gravelly loam",59.7031716,0,0,0,0,0,0,3.31,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",26.52491328,0,0,63.42151717,2.592145015,0,35.53955041,6.385878605,0,1.306994237,0,0.009133073,0.009770522,0.00845206,0.999999999,0,1,0.999999999,0,0,1,0,627.75,627.75,21.11372862,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,86.3133434464783,1.037509673205,0.0244363683912438,8.00501070652052,310.852838004672,15.9453667270368,0.716483941356574,1.05901027206332,0.00501070652051716
2664725,1.14581,0.000718992,751.88,46.27,174.9,2,1233.34,1254.378,141.3711,750.7,467.31,0.12064,0.7777,1,1.16,0,"gravelly loam",59.08653846,0,0,0,0,34.97,1.14581,0.000718992,751.88,46.27,174.9,2,3,1254.378,141.3711,750.7,0.12064,0.778,30.1,1.16,0.32,0,201,0,"gravelly loam",59.08653846,0,0,0,0,0,0,3.268,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",48.76755051,0,0,63.11625395,2.424242424,0,35.83988009,5.139564329,0,1.309063735,0,0.009141111,0.009839588,0.008395406,0.97664835,0,1,0.97664835,0.023351648,0,1,0,2617.14,2617.14,21.1621,"North Coast","Coastal Chaparral",NA,NA,NA,NA,NA,85.9977769662505,1.03540927506239,0.0246748922458501,8.00283809883539,313.758099545952,16.0885135273872,0.713704196019693,1.05021168319531,0.00283809883538666
2664767,1.11905,0.00058408,673.16,44.78,175,2.31,1228.49,1229.351,142.0721,719.52,386.43,0.07061,0.7535,1,1.169896703,0,"gravelly loam",59.44244926,0,0,0,0,35,1.11905,0.00058408,673.16,44.78,175,2.31,3.73,1229.351,142.0721,719.52,0.07061,0.754,30.14585157,1.169896703,0.32,0,201,0,"gravelly loam",59.44244926,0,0,0,0,0,0,8.077,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",30.29928683,0,0,62.89056395,2.332098765,0,36.03672309,3.567784367,0,1.314902883,0,0.009148023,0.009912758,0.008331908,0.995427169,0,0.999297259,0.995427169,0.004572831,0,0.999297259,0,3541.69,3541.69,21.04473716,"North Coast","North Coast",NA,NA,NA,NA,NA,86.3990309926937,1.03568166421934,0.0265541440062066,8.00736595501802,322.143424879261,15.9666000988024,0.711307590815207,1.02546096243331,0.00736595501801673
2664825,1.09179,0.001109563,774.63,46.27,175,2,1261.07,1260.97,142.1,799.55,578.12,0.18514,1.0492,1,1.174924431,0,"gravelly loam",58.73015873,0,0,0,0,35,1.09179,0.001109563,774.63,46.27,175,2,4,1260.97,142.1,799.55,0.18514,1.049,30.17216209,1.174924431,0.32,0,201,0,"gravelly loam",58.73015873,0,0,0,0,0,0,1.078,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",51.27737637,0,0,62.69417121,2.109090909,0,36.23423142,3.979999989,0,1.314491671,0,0.009150493,0.009915242,0.008334268,0.999999999,0,1,0.999999999,0,0,1,0,942.51,942.51,20.92927887,"North Coast","North Coast",NA,NA,NA,NA,NA,85.662324089436,1.02855030719114,0.026986769737358,8.00371595659278,353.213500543899,16.0667486370944,0.730371906418281,1.04273343440625,0.00371595659277979
2664865,1.28915,0.000732618,674.1,48.42,172.6,2,1270,1307.007,142.8081,674.46,394.44,0.16818,1.2083,1,1.999162529,0,"loam",58.98214286,0,0,0,0,34.53,1.28915,0.000732618,674.1,48.42,172.6,2,4,1307.007,142.8081,674.46,0.16818,1.208,34.15748915,1.999162529,0.32,0,201,0,"loam",58.98214286,0,0,0,0,0,0,2.273,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",49.82211342,0,0,62.69517613,2.704845815,0,36.21689958,4.999518742,0,1.318219528,0,0.009145931,0.009866467,0.008375733,0.991666666,0,1,0.991666666,0.008333333,0,1,0,707.96,707.96,8.071164552,"North Coast","North Coast",NA,NA,NA,NA,NA,87.2887632028195,1.02656252388584,0.0323997775362851,7.9616561368423,304.714190528654,16.285470849105,0.701160144038186,0.99300947300587,0
2664949,1.19405,0.000824809,679.02,45.91,171,5.44,1270,1312.98,142.9,774.94,436.6,0.14571,0.4653,1,2.07,0,"loam",58.03419622,0.354838856,0,0,0,34.09,1.19405,0.000824809,679.02,45.91,171,5.44,3.31,1312.98,142.9,774.94,0.14571,0.465,34.5,2.07,0.32,0,201,0,"loam",58.03419622,0.354838856,0,0,0,0,0,2.814,0,0,"PCT_SGEOL_45.x","PCT_SGEOL_45.y",70.22457337,0,0,62.68036227,2.360424028,0,36.21331165,6.481985218,0,1.316165731,0,0.009142048,0.009815757,0.008420885,0.973473954,0,0.983988354,0.973473954,0.026526047,0,0.983988354,0,2789.21,2789.21,6.9661,"North Coast","North Coast",NA,NA,NA,NA,NA,86.5721211106066,1.0323738412071,0.0347790962662885,7.95280440120809,310.098907471716,15.9799821896222,0.606568837530068,0.964490442610718,0
